[2025-07-28 06:00:01] INFO - 🔧 Logging initialized
[2025-07-28 06:00:03] INFO - Loading faiss.
[2025-07-28 06:00:03] INFO - Successfully loaded faiss.
[2025-07-28 06:00:03] INFO - Failed to load GPU Faiss: name 'GpuIndexIVFFlat' is not defined. Will not load constructor refs for GPU indexes. This is only an error if you're trying to use GPU Faiss.
[2025-07-28 06:00:03] INFO - 프로그램 시작됨
[2025-07-28 06:00:03] INFO - 
🚀 크롤러 실행 시도 1/3
[2025-07-28 06:00:19] INFO - 🔢 총 공고 수: 173347건 → 최대 페이지 수: 3467 페이지
[2025-07-28 06:00:19] INFO - 
📄 현재 페이지: 1
[2025-07-28 06:00:19] INFO - 0001 | ㈜에이치앤티아웃소싱시스템 | [월276만/수도권] SK Telecom 고객센터 정규직 사원 모집(신입 / 경력) | 3시간 전 등록
[2025-07-28 06:03:12] INFO - 278번째 행 입력
[2025-07-28 06:03:12] INFO - 279번째 행 입력
[2025-07-28 06:03:12] INFO - 280번째 행 입력
[2025-07-28 06:03:12] INFO - 281번째 행 입력
[2025-07-28 06:03:13] INFO - 282번째 행 입력
[2025-07-28 06:03:13] INFO - 283번째 행 입력
[2025-07-28 06:03:13] INFO - 284번째 행 입력
[2025-07-28 06:03:13] INFO - 285번째 행 입력
[2025-07-28 06:03:13] INFO - 286번째 행 입력
[2025-07-28 06:03:13] INFO - 287번째 행 입력
[2025-07-28 06:03:13] INFO - 288번째 행 입력
[2025-07-28 06:03:13] INFO - 289번째 행 입력
[2025-07-28 06:03:13] INFO - 290번째 행 입력
[2025-07-28 06:03:13] INFO - 291번째 행 입력
[2025-07-28 06:03:13] INFO - 292번째 행 입력
[2025-07-28 06:03:13] INFO - 293번째 행 입력
[2025-07-28 06:03:13] INFO - 294번째 행 입력
[2025-07-28 06:03:13] INFO - 295번째 행 입력
[2025-07-28 06:03:13] INFO - 296번째 행 입력
[2025-07-28 06:03:13] INFO - 297번째 행 입력
[2025-07-28 06:03:13] INFO - 298번째 행 입력
[2025-07-28 06:03:13] INFO - 299번째 행 입력
[2025-07-28 06:03:13] INFO - 300번째 행 입력
[2025-07-28 06:03:13] INFO - 301번째 행 입력
[2025-07-28 06:03:13] INFO - 302번째 행 입력
[2025-07-28 06:03:13] INFO - 303번째 행 입력
[2025-07-28 06:03:14] INFO - 304번째 행 입력
[2025-07-28 06:03:14] INFO - 305번째 행 입력
[2025-07-28 06:03:14] INFO - 306번째 행 입력
[2025-07-28 06:03:14] INFO - 307번째 행 입력
[2025-07-28 06:03:14] INFO - 308번째 행 입력
[2025-07-28 06:03:14] INFO - 309번째 행 입력
[2025-07-28 06:03:14] INFO - 310번째 행 입력
[2025-07-28 06:03:14] INFO - 311번째 행 입력
[2025-07-28 06:03:14] INFO - 312번째 행 입력
[2025-07-28 06:03:14] INFO - 313번째 행 입력
[2025-07-28 06:03:14] INFO - 314번째 행 입력
[2025-07-28 06:03:14] INFO - 315번째 행 입력
[2025-07-28 06:03:14] INFO - 316번째 행 입력
[2025-07-28 06:03:14] INFO - 317번째 행 입력
[2025-07-28 06:03:14] INFO - 318번째 행 입력
[2025-07-28 06:03:14] INFO - 319번째 행 입력
[2025-07-28 06:03:14] INFO - 320번째 행 입력
[2025-07-28 06:03:14] INFO - 321번째 행 입력
[2025-07-28 06:03:14] INFO - 322번째 행 입력
[2025-07-28 06:03:14] INFO - 323번째 행 입력
[2025-07-28 06:03:14] INFO - 324번째 행 입력
[2025-07-28 06:03:14] INFO - 325번째 행 입력
[2025-07-28 06:03:15] INFO - 326번째 행 입력
[2025-07-28 06:03:15] INFO - 327번째 행 입력
[2025-07-28 06:03:15] INFO - 328번째 행 입력
[2025-07-28 06:03:15] INFO - 329번째 행 입력
[2025-07-28 06:03:15] INFO - 330번째 행 입력
[2025-07-28 06:03:15] INFO - 331번째 행 입력
[2025-07-28 06:03:15] INFO - 332번째 행 입력
[2025-07-28 06:03:15] INFO - 333번째 행 입력
[2025-07-28 06:03:15] INFO - 334번째 행 입력
[2025-07-28 06:03:15] INFO - 335번째 행 입력
[2025-07-28 06:03:15] INFO - 336번째 행 입력
[2025-07-28 06:03:15] INFO - 337번째 행 입력
[2025-07-28 06:03:15] INFO - 338번째 행 입력
[2025-07-28 06:03:15] INFO - 339번째 행 입력
[2025-07-28 06:03:15] INFO - 340번째 행 입력
[2025-07-28 06:03:15] INFO - 341번째 행 입력
[2025-07-28 06:03:15] INFO - 342번째 행 입력
[2025-07-28 06:03:15] INFO - 343번째 행 입력
[2025-07-28 06:03:15] INFO - 344번째 행 입력
[2025-07-28 06:03:15] INFO - 345번째 행 입력
[2025-07-28 06:03:15] INFO - 346번째 행 입력
[2025-07-28 06:03:15] INFO - 347번째 행 입력
[2025-07-28 06:03:16] INFO - 348번째 행 입력
[2025-07-28 06:03:16] INFO - 349번째 행 입력
[2025-07-28 06:03:16] INFO - 350번째 행 입력
[2025-07-28 06:03:16] INFO - 351번째 행 입력
[2025-07-28 06:03:16] INFO - 352번째 행 입력
[2025-07-28 06:03:16] INFO - 353번째 행 입력
[2025-07-28 06:03:16] INFO - 354번째 행 입력
[2025-07-28 06:03:16] INFO - 355번째 행 입력
[2025-07-28 06:03:16] INFO - 356번째 행 입력
[2025-07-28 06:03:16] INFO - 357번째 행 입력
[2025-07-28 06:03:16] INFO - 358번째 행 입력
[2025-07-28 06:03:16] INFO - 359번째 행 입력
[2025-07-28 06:03:16] INFO - 360번째 행 입력
[2025-07-28 06:03:16] INFO - 361번째 행 입력
[2025-07-28 06:03:16] INFO - 362번째 행 입력
[2025-07-28 06:03:16] INFO - 363번째 행 입력
[2025-07-28 06:03:16] INFO - 364번째 행 입력
[2025-07-28 06:03:16] INFO - 365번째 행 입력
[2025-07-28 06:03:16] INFO - 366번째 행 입력
[2025-07-28 06:03:16] INFO - 367번째 행 입력
[2025-07-28 06:03:17] INFO - 368번째 행 입력
[2025-07-28 06:03:17] INFO - 369번째 행 입력
[2025-07-28 06:03:17] INFO - 370번째 행 입력
[2025-07-28 06:03:17] INFO - 371번째 행 입력
[2025-07-28 06:03:17] INFO - 372번째 행 입력
[2025-07-28 06:03:17] INFO - 373번째 행 입력
[2025-07-28 06:03:17] INFO - 374번째 행 입력
[2025-07-28 06:03:17] INFO - 375번째 행 입력
[2025-07-28 06:03:17] INFO - 376번째 행 입력
[2025-07-28 06:03:17] INFO - 377번째 행 입력
[2025-07-28 06:03:17] INFO - 378번째 행 입력
[2025-07-28 06:03:17] INFO - 379번째 행 입력
[2025-07-28 06:03:17] INFO - 380번째 행 입력
[2025-07-28 06:03:17] INFO - 381번째 행 입력
[2025-07-28 06:03:17] INFO - 382번째 행 입력
[2025-07-28 06:03:17] INFO - 383번째 행 입력
[2025-07-28 06:03:17] INFO - 384번째 행 입력
[2025-07-28 06:03:17] INFO - 385번째 행 입력
[2025-07-28 06:03:17] INFO - 386번째 행 입력
[2025-07-28 06:03:17] INFO - 387번째 행 입력
[2025-07-28 06:03:17] INFO - 388번째 행 입력
[2025-07-28 06:03:17] INFO - 389번째 행 입력
[2025-07-28 06:03:18] INFO - 390번째 행 입력
[2025-07-28 06:03:18] INFO - 391번째 행 입력
[2025-07-28 06:03:18] INFO - 392번째 행 입력
[2025-07-28 06:03:18] INFO - 393번째 행 입력
[2025-07-28 06:03:18] INFO - 394번째 행 입력
[2025-07-28 06:03:18] INFO - 395번째 행 입력
[2025-07-28 06:03:18] INFO - 396번째 행 입력
[2025-07-28 06:03:18] INFO - 397번째 행 입력
[2025-07-28 06:03:18] INFO - 398번째 행 입력
[2025-07-28 06:03:18] INFO - 399번째 행 입력
[2025-07-28 06:03:18] INFO - 400번째 행 입력
[2025-07-28 06:03:18] INFO - 401번째 행 입력
[2025-07-28 06:03:18] INFO - 402번째 행 입력
[2025-07-28 06:03:18] INFO - 403번째 행 입력
[2025-07-28 06:03:18] INFO - 404번째 행 입력
[2025-07-28 06:03:18] INFO - 405번째 행 입력
[2025-07-28 06:03:18] INFO - 406번째 행 입력
[2025-07-28 06:03:18] INFO - 407번째 행 입력
[2025-07-28 06:03:18] INFO - 408번째 행 입력
[2025-07-28 06:03:18] INFO - 409번째 행 입력
[2025-07-28 06:03:18] INFO - 410번째 행 입력
[2025-07-28 06:03:18] INFO - 411번째 행 입력
[2025-07-28 06:03:19] INFO - 412번째 행 입력
[2025-07-28 06:03:19] INFO - 413번째 행 입력
[2025-07-28 06:03:19] INFO - 414번째 행 입력
[2025-07-28 06:03:19] INFO - 415번째 행 입력
[2025-07-28 06:03:19] INFO - 416번째 행 입력
[2025-07-28 06:03:19] INFO - 417번째 행 입력
[2025-07-28 06:03:19] INFO - 418번째 행 입력
[2025-07-28 06:03:19] INFO - 419번째 행 입력
[2025-07-28 06:03:19] INFO - 420번째 행 입력
[2025-07-28 06:03:19] INFO - 421번째 행 입력
[2025-07-28 06:03:19] INFO - 422번째 행 입력
[2025-07-28 06:03:19] INFO - 423번째 행 입력
[2025-07-28 06:03:19] INFO - 424번째 행 입력
[2025-07-28 06:03:19] INFO - 425번째 행 입력
[2025-07-28 06:03:19] INFO - 426번째 행 입력
[2025-07-28 06:03:19] INFO - 427번째 행 입력
[2025-07-28 06:03:19] INFO - 428번째 행 입력
[2025-07-28 06:03:19] INFO - 429번째 행 입력
[2025-07-28 06:03:19] INFO - [SKIPPED - DUPLICATE] 스파더벨렉(spa the belec) / 인천 송도 테라피스트 피부관리사 채용 5일 300-370 / 2025-08-03 은 이미 존재하여 삽입되지 않았습니다.
[2025-07-28 06:03:19] INFO - 430번째 행 입력
[2025-07-28 06:03:19] INFO - 431번째 행 입력
[2025-07-28 06:03:19] INFO - 432번째 행 입력
[2025-07-28 06:03:20] INFO - 433번째 행 입력
[2025-07-28 06:03:20] INFO - 434번째 행 입력
[2025-07-28 06:03:20] INFO - 435번째 행 입력
[2025-07-28 06:03:20] INFO - 436번째 행 입력
[2025-07-28 06:03:20] INFO - 437번째 행 입력
[2025-07-28 06:03:20] INFO - 438번째 행 입력
[2025-07-28 06:03:20] INFO - 439번째 행 입력
[2025-07-28 06:03:20] INFO - 440번째 행 입력
[2025-07-28 06:03:20] INFO - 441번째 행 입력
[2025-07-28 06:03:20] INFO - 442번째 행 입력
[2025-07-28 06:03:20] INFO - 443번째 행 입력
[2025-07-28 06:03:20] INFO - 444번째 행 입력
[2025-07-28 06:03:20] INFO - 445번째 행 입력
[2025-07-28 06:03:20] INFO - 446번째 행 입력
[2025-07-28 06:03:20] INFO - 447번째 행 입력
[2025-07-28 06:03:20] INFO - 448번째 행 입력
[2025-07-28 06:03:20] INFO - 449번째 행 입력
[2025-07-28 06:03:20] INFO - 450번째 행 입력
[2025-07-28 06:03:20] INFO - 451번째 행 입력
[2025-07-28 06:03:20] INFO - 452번째 행 입력
[2025-07-28 06:03:20] INFO - 453번째 행 입력
[2025-07-28 06:03:20] INFO - 454번째 행 입력
[2025-07-28 06:03:21] INFO - 455번째 행 입력
[2025-07-28 06:03:21] INFO - 456번째 행 입력
[2025-07-28 06:03:21] INFO - 457번째 행 입력
[2025-07-28 06:03:21] INFO - 458번째 행 입력
[2025-07-28 06:03:21] INFO - 459번째 행 입력
[2025-07-28 06:03:21] INFO - 460번째 행 입력
[2025-07-28 06:03:21] INFO - 461번째 행 입력
[2025-07-28 06:03:21] INFO - 462번째 행 입력
[2025-07-28 06:03:21] INFO - 463번째 행 입력
[2025-07-28 06:03:21] INFO - 464번째 행 입력
[2025-07-28 06:03:21] INFO - 465번째 행 입력
[2025-07-28 06:03:21] INFO - 466번째 행 입력
[2025-07-28 06:03:21] INFO - 467번째 행 입력
[2025-07-28 06:03:21] INFO - 468번째 행 입력
[2025-07-28 06:03:21] INFO - 469번째 행 입력
[2025-07-28 06:03:21] INFO - 470번째 행 입력
[2025-07-28 06:03:21] INFO - 471번째 행 입력
[2025-07-28 06:03:21] INFO - 472번째 행 입력
[2025-07-28 06:03:21] INFO - 473번째 행 입력
[2025-07-28 06:03:21] INFO - 474번째 행 입력
[2025-07-28 06:03:21] INFO - 475번째 행 입력
[2025-07-28 06:03:21] INFO - 476번째 행 입력
[2025-07-28 06:03:22] INFO - 477번째 행 입력
[2025-07-28 06:03:22] INFO - 478번째 행 입력
[2025-07-28 06:03:22] INFO - 479번째 행 입력
[2025-07-28 06:03:22] INFO - 480번째 행 입력
[2025-07-28 06:03:22] INFO - 481번째 행 입력
[2025-07-28 06:03:22] INFO - 482번째 행 입력
[2025-07-28 06:03:22] INFO - 483번째 행 입력
[2025-07-28 06:03:22] INFO - 484번째 행 입력
[2025-07-28 06:03:22] INFO - 485번째 행 입력
[2025-07-28 06:03:22] INFO - 486번째 행 입력
[2025-07-28 06:03:22] INFO - 487번째 행 입력
[2025-07-28 06:03:22] INFO - 488번째 행 입력
[2025-07-28 06:03:22] INFO - 489번째 행 입력
[2025-07-28 06:03:22] INFO - 490번째 행 입력
[2025-07-28 06:03:22] INFO - 491번째 행 입력
[2025-07-28 06:03:22] INFO - 492번째 행 입력
[2025-07-28 06:03:22] INFO - 493번째 행 입력
[2025-07-28 06:03:22] INFO - 494번째 행 입력
[2025-07-28 06:03:22] INFO - 495번째 행 입력
[2025-07-28 06:03:22] INFO - 496번째 행 입력
[2025-07-28 06:03:22] INFO - 497번째 행 입력
[2025-07-28 06:03:22] INFO - 498번째 행 입력
[2025-07-28 06:03:23] INFO - 499번째 행 입력
[2025-07-28 06:03:23] INFO - 500번째 행 입력
[2025-07-28 06:03:23] INFO - 501번째 행 입력
[2025-07-28 06:03:23] INFO - 502번째 행 입력
[2025-07-28 06:03:23] INFO - 503번째 행 입력
[2025-07-28 06:03:23] INFO - 504번째 행 입력
[2025-07-28 06:03:23] INFO - 505번째 행 입력
[2025-07-28 06:03:23] INFO - 506번째 행 입력
[2025-07-28 06:03:23] INFO - 507번째 행 입력
[2025-07-28 06:03:23] INFO - 508번째 행 입력
[2025-07-28 06:03:23] INFO - 509번째 행 입력
[2025-07-28 06:03:23] INFO - 510번째 행 입력
[2025-07-28 06:03:23] INFO - 511번째 행 입력
[2025-07-28 06:03:23] INFO - 512번째 행 입력
[2025-07-28 06:03:23] INFO - 513번째 행 입력
[2025-07-28 06:03:23] INFO - 514번째 행 입력
[2025-07-28 06:03:23] INFO - 515번째 행 입력
[2025-07-28 06:03:23] INFO - 516번째 행 입력
[2025-07-28 06:03:23] INFO - 517번째 행 입력
[2025-07-28 06:03:23] INFO - 518번째 행 입력
[2025-07-28 06:03:23] INFO - 519번째 행 입력
[2025-07-28 06:03:23] INFO - 520번째 행 입력
[2025-07-28 06:03:24] INFO - 521번째 행 입력
[2025-07-28 06:03:24] INFO - 522번째 행 입력
[2025-07-28 06:03:24] INFO - 523번째 행 입력
[2025-07-28 06:03:24] INFO - 524번째 행 입력
[2025-07-28 06:03:24] INFO - 525번째 행 입력
[2025-07-28 06:03:24] INFO - 526번째 행 입력
[2025-07-28 06:03:24] INFO - 527번째 행 입력
[2025-07-28 06:03:24] INFO - 528번째 행 입력
[2025-07-28 06:03:24] INFO - 529번째 행 입력
[2025-07-28 06:03:24] INFO - 530번째 행 입력
[2025-07-28 06:03:24] INFO - 531번째 행 입력
[2025-07-28 06:03:24] INFO - 532번째 행 입력
[2025-07-28 06:03:24] INFO - 533번째 행 입력
[2025-07-28 06:03:24] INFO - 534번째 행 입력
[2025-07-28 06:03:24] INFO - 535번째 행 입력
[2025-07-28 06:03:24] INFO - 536번째 행 입력
[2025-07-28 06:03:24] INFO - 537번째 행 입력
[2025-07-28 06:03:24] INFO - 538번째 행 입력
[2025-07-28 06:03:24] INFO - 539번째 행 입력
[2025-07-28 06:03:24] INFO - 540번째 행 입력
[2025-07-28 06:03:24] INFO - 541번째 행 입력
[2025-07-28 06:03:24] INFO - 542번째 행 입력
[2025-07-28 06:03:24] INFO - 543번째 행 입력
[2025-07-28 06:03:25] INFO - 544번째 행 입력
[2025-07-28 06:03:25] INFO - 545번째 행 입력
[2025-07-28 06:03:25] INFO - 546번째 행 입력
[2025-07-28 06:03:25] INFO - 547번째 행 입력
[2025-07-28 06:03:25] INFO - 548번째 행 입력
[2025-07-28 06:03:25] INFO - 549번째 행 입력
[2025-07-28 06:03:25] INFO - 550번째 행 입력
[2025-07-28 06:03:25] INFO - 551번째 행 입력
[2025-07-28 06:03:25] INFO - 552번째 행 입력
[2025-07-28 06:03:25] INFO - 553번째 행 입력
[2025-07-28 06:03:25] INFO - 554번째 행 입력
[2025-07-28 06:03:25] INFO - 555번째 행 입력
[2025-07-28 06:03:25] INFO - 556번째 행 입력
[2025-07-28 06:03:25] INFO - 557번째 행 입력
[2025-07-28 06:03:25] INFO - 558번째 행 입력
[2025-07-28 06:03:25] INFO - 559번째 행 입력
[2025-07-28 06:03:25] INFO - 560번째 행 입력
[2025-07-28 06:03:25] INFO - 561번째 행 입력
[2025-07-28 06:03:25] INFO - 562번째 행 입력
[2025-07-28 06:03:25] INFO - 563번째 행 입력
[2025-07-28 06:03:25] INFO - 564번째 행 입력
[2025-07-28 06:03:26] INFO - 565번째 행 입력
[2025-07-28 06:03:26] INFO - 566번째 행 입력
[2025-07-28 06:03:26] INFO - 567번째 행 입력
[2025-07-28 06:03:26] INFO - 568번째 행 입력
[2025-07-28 06:03:26] INFO - 569번째 행 입력
[2025-07-28 06:03:26] INFO - 570번째 행 입력
[2025-07-28 06:03:26] INFO - 571번째 행 입력
[2025-07-28 06:03:26] INFO - 572번째 행 입력
[2025-07-28 06:03:26] INFO - 573번째 행 입력
[2025-07-28 06:03:26] INFO - 574번째 행 입력
[2025-07-28 06:03:26] INFO - 575번째 행 입력
[2025-07-28 06:03:26] INFO - 576번째 행 입력
[2025-07-28 06:03:26] INFO - 577번째 행 입력
[2025-07-28 06:03:26] INFO - 578번째 행 입력
[2025-07-28 06:03:26] INFO - 579번째 행 입력
[2025-07-28 06:03:35] INFO - Use pytorch device_name: cpu
[2025-07-28 06:03:35] INFO - Load pretrained SentenceTransformer: snunlp/KR-SBERT-V40K-klueNLI-augSTS
[2025-07-28 06:03:43] INFO - 기존 벡터 DB를 '/home/yebin/rag/data/index.faiss'에서 로드했습니다.
[2025-07-28 06:03:43] INFO - 43개의 만료된 문서가 삭제되었습니다.
[2025-07-28 06:12:41] WARNING - 중복된 ID 발견 (ID: 198073) → 건너뜀
[2025-07-28 06:12:41] WARNING - 중복된 ID 발견 (ID: 198072) → 건너뜀
[2025-07-28 06:12:41] WARNING - 중복된 ID 발견 (ID: 198071) → 건너뜀
[2025-07-28 06:12:41] INFO - 기존 공고 수: 125306개 → 125882개 (신규 추가: 576개)
[2025-07-28 06:12:50] INFO - 프로그램 종료
[2025-07-28 21:19:29] INFO - 🔧 Logging initialized
[2025-07-28 21:41:30] INFO - 🔧 Logging initialized
[2025-07-28 21:41:35] INFO - Loading faiss.
[2025-07-28 21:41:36] INFO - Successfully loaded faiss.
[2025-07-28 21:41:36] INFO - Failed to load GPU Faiss: name 'GpuIndexIVFFlat' is not defined. Will not load constructor refs for GPU indexes. This is only an error if you're trying to use GPU Faiss.
[2025-07-28 21:41:36] INFO - 프로그램 시작됨
[2025-07-28 21:41:36] INFO - 
🚀 크롤러 실행 시도 1/3
[2025-07-28 21:42:21] WARNING - ⚠️ 크롤러 실행 중 예외 발생: TimeoutError - Page.wait_for_selector: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("select#orderTab") to be visible

[2025-07-28 21:42:21] INFO - 🔁 크롤러를 다시 실행합니다...
[2025-07-28 21:42:21] INFO - 
🚀 크롤러 실행 시도 2/3
[2025-07-28 21:43:00] WARNING - ⚠️ 크롤러 실행 중 예외 발생: TimeoutError - Page.wait_for_selector: Timeout 30000ms exceeded.
Call log:
  - waiting for locator("select#orderTab") to be visible

[2025-07-28 21:43:00] INFO - 🔁 크롤러를 다시 실행합니다...
[2025-07-28 21:43:00] INFO - 
🚀 크롤러 실행 시도 3/3
[2025-07-28 21:45:49] INFO - 🔧 Logging initialized
[2025-07-28 21:45:50] WARNING - PyNaCl is not installed, voice will NOT be supported
[2025-07-28 21:45:50] INFO - logging in using static token
[2025-07-28 21:45:52] INFO - Shard ID None has connected to Gateway (Session ID: 8c880510a800ba49e7e4a250953a17f2).
[2025-07-28 21:46:33] INFO - Use pytorch device_name: cpu
[2025-07-28 21:46:33] INFO - Load pretrained SentenceTransformer: snunlp/KR-SBERT-V40K-klueNLI-augSTS
[2025-07-28 21:46:42] WARNING - Shard ID None heartbeat blocked for more than 10 seconds.
Loop thread traceback (most recent call last):
  File "<frozen runpy>", line 198, in _run_module_as_main
  File "<frozen runpy>", line 88, in _run_code
  File "/home/yebin/job_search_bot/discord_bot/bot.py", line 40, in <module>
    client.run(TOKEN)
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/discord/client.py", line 906, in run
    asyncio.run(runner())
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/asyncio/runners.py", line 195, in run
    return runner.run(main)
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/asyncio/runners.py", line 118, in run
    return self._loop.run_until_complete(task)
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/asyncio/base_events.py", line 712, in run_until_complete
    self.run_forever()
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/asyncio/base_events.py", line 683, in run_forever
    self._run_once()
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/asyncio/base_events.py", line 2040, in _run_once
    handle._run()
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/asyncio/events.py", line 89, in _run
    self._context.run(self._callback, *self._args)
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/discord/client.py", line 481, in _run_event
    await coro(*args, **kwargs)
  File "/home/yebin/job_search_bot/discord_bot/bot.py", line 28, in on_message
    response = rag_search(query,k=5)
  File "/home/yebin/job_search_bot/discord_bot/llm.py", line 46, in rag_search
    docs = vector_similar_search(query, filter, k)
  File "/home/yebin/job_search_bot/rag/vector_db_manager.py", line 90, in vector_similar_search
    vector_store = load_vectorDB()
  File "/home/yebin/job_search_bot/rag/vector_db_manager.py", line 27, in load_vectorDB
    vector_store = FAISS.load_local(
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/langchain_community/vectorstores/faiss.py", line 1205, in load_local
    index = faiss.read_index(str(path / f"{index_name}.faiss"))
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/faiss/swigfaiss.py", line 11641, in read_index
    return _swigfaiss.read_index(*args)

[2025-07-28 21:46:53] WARNING - Shard ID None heartbeat blocked for more than 20 seconds.
Loop thread traceback (most recent call last):
  File "<frozen runpy>", line 198, in _run_module_as_main
  File "<frozen runpy>", line 88, in _run_code
  File "/home/yebin/job_search_bot/discord_bot/bot.py", line 40, in <module>
    client.run(TOKEN)
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/discord/client.py", line 906, in run
    asyncio.run(runner())
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/asyncio/runners.py", line 195, in run
    return runner.run(main)
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/asyncio/runners.py", line 118, in run
    return self._loop.run_until_complete(task)
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/asyncio/base_events.py", line 712, in run_until_complete
    self.run_forever()
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/asyncio/base_events.py", line 683, in run_forever
    self._run_once()
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/asyncio/base_events.py", line 2040, in _run_once
    handle._run()
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/asyncio/events.py", line 89, in _run
    self._context.run(self._callback, *self._args)
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/discord/client.py", line 481, in _run_event
    await coro(*args, **kwargs)
  File "/home/yebin/job_search_bot/discord_bot/bot.py", line 28, in on_message
    response = rag_search(query,k=5)
  File "/home/yebin/job_search_bot/discord_bot/llm.py", line 46, in rag_search
    docs = vector_similar_search(query, filter, k)
  File "/home/yebin/job_search_bot/rag/vector_db_manager.py", line 90, in vector_similar_search
    vector_store = load_vectorDB()
  File "/home/yebin/job_search_bot/rag/vector_db_manager.py", line 27, in load_vectorDB
    vector_store = FAISS.load_local(
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/langchain_community/vectorstores/faiss.py", line 1212, in load_local
    ) = pickle.load(  # ignore[pickle]: explicit-opt-in
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/pydantic/main.py", line 1105, in __setstate__
    _object_setattr(self, '__pydantic_fields_set__', state.get('__pydantic_fields_set__', {}))

[2025-07-28 21:46:53] INFO - 기존 벡터 DB를 '/home/yebin/job_search_bot/rag/data/index.faiss'에서 로드했습니다.
[2025-07-28 21:46:54] ERROR - Attempting a reconnect in 1.36s
Traceback (most recent call last):
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/discord/client.py", line 704, in connect
    await self.ws.poll_event()
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/discord/gateway.py", line 627, in poll_event
    await self.received_message(msg.data)
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/discord/gateway.py", line 532, in received_message
    await self.send_as_json(beat)
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/discord/gateway.py", line 663, in send_as_json
    await self.send(utils._to_json(data))
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/discord/gateway.py", line 659, in send
    await self.socket.send_str(data)
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/aiohttp/client_ws.py", line 245, in send_str
    await self._writer.send_frame(
        data.encode("utf-8"), WSMsgType.TEXT, compress=compress
    )
  File "/home/yebin/.conda/envs/Crawling/lib/python3.13/site-packages/aiohttp/_websocket/writer.py", line 126, in send_frame
    raise ClientConnectionResetError("Cannot write to closing transport")
aiohttp.client_exceptions.ClientConnectionResetError: Cannot write to closing transport
[2025-07-28 21:46:56] INFO - Shard ID None has successfully RESUMED session 8c880510a800ba49e7e4a250953a17f2.
[2025-07-28 21:49:34] INFO - 🔧 Logging initialized
[2025-07-28 21:49:36] INFO - 🔧 Logging initialized
[2025-07-28 21:50:04] INFO - 🔧 Logging initialized
[2025-07-28 21:50:05] WARNING - PyNaCl is not installed, voice will NOT be supported
[2025-07-28 21:50:05] INFO - logging in using static token
[2025-07-28 21:50:07] INFO - Shard ID None has connected to Gateway (Session ID: bcb38b41c1f3bc67c435bb12ed937591).
[2025-07-28 21:54:09] INFO - 🔧 Logging initialized
[2025-07-28 21:54:10] INFO - 🔧 Logging initialized
[2025-07-28 21:55:42] INFO - 🔧 Logging initialized
[2025-07-28 21:56:35] INFO - 🔧 Logging initialized
